Id	Score	URL	NormURL	ContentSpace
apple	0.565068	http://badoo.com/fr/0345238984/photos/	NULLfr/0345238984/photos/	Sovrn
comedy-humor	0.433252	http://brosome.com/raychel-frews-crazy-curves-will%E2%80%A6-drive-you-crazy/raychel-frew-bikini-3/	http://brosome.com/raychel-frews-crazy-curves-will%E2%80%A6-drive-you-crazy/raychel-frew-bikini-3/	Sovrn
family-movies	0.502812	http://buggyandbuddy.com/page/18/	http://buggyandbuddy.com/page/18/	Sovrn
baking	0.886858	http://cakejournal.com/recipes/chocolate-oreo-cake-with-fresh-strawberries/comment-page-1/	http://cakejournal.com/recipes/chocolate-oreo-cake-with-fresh-strawberries/comment-page-1/	Sovrn
foods	0.880008	http://cakejournal.com/tutorials/manly-handyman-tool-cupcakes/	http://cakejournal.com/tutorials/manly-handyman-tool-cupcakes/	Sovrn
personal-relationships	0.459048	http://cheezburger.com/8391029248	http://cheezburger.com/8391029248	Sovrn
travel	0.951221	http://discovermagazine.com/2002/oct/feattelescope	http://discovermagazine.com/2002/oct/feattelescope	Sovrn
business	0.491944	http://discovermagazine.com/2002/oct/feattelescope	http://discovermagazine.com/2002/oct/feattelescope	Sovrn
travel	0.638812	http://es.drama.wikia.com/wiki/Exhibition_of_Fireworks	http://es.drama.wikia.com/wiki/Exhibition_of_Fireworks	Sovrn
education	0.50258	http://findinghomeonline.com/farmhouse-christmas-decorating-home-tour/	http://findinghomeonline.com/farmhouse-christmas-decorating-home-tour/	Sovrn
industries	0.461501	http://foodinjars.com/2012/01/canning-101-a-field-guide-to-jars/comment-page-1/	http://foodinjars.com/2012/01/canning-101-a-field-guide-to-jars/comment-page-1/	Sovrn
retail	0.461501	http://foodinjars.com/2012/01/canning-101-a-field-guide-to-jars/comment-page-1/	http://foodinjars.com/2012/01/canning-101-a-field-guide-to-jars/comment-page-1/	Sovrn
u-s-cities	0.568125	http://footballscoop.com/news/footballscoop-four-latest-brackets-5/	http://footballscoop.com/news/footballscoop-four-latest-brackets-5/	Sovrn
hobbies	0.649814	http://frugalfun4boys.com/2014/08/14/make-duct-tape-backpack/	http://frugalfun4boys.com/2014/08/14/make-duct-tape-backpack/	Sovrn
recreation	0.779515	http://kurokonobasuke.wikia.com/wiki/Tōō_Academy	http://kurokonobasuke.wikia.com/wiki/Tōō_Academy	Sovrn
parenting	0.704438	http://kurokonobasuke.wikia.com/wiki/Tōō_Academy	http://kurokonobasuke.wikia.com/wiki/Tōō_Academy	Sovrn
computers	0.516851	http://mugshotstulsa.com/mug/cecil-lee-kennedy	http://mugshotstulsa.com/mug/cecil-lee-kennedy	Sovrn
the-avengers	0.863272	http://screencrush.com/agents-of-shield-ye-who-enter-here-review/	http://screencrush.com/agents-of-shield-ye-who-enter-here-review/	Sovrn
humanities	0.798245	http://screencrush.com/the-walking-dead-spinoff-companion-cast-frank-dillane-alycia-debnam-carey/	http://screencrush.com/the-walking-dead-spinoff-companion-cast-frank-dillane-alycia-debnam-carey/	Sovrn
snacks-appetizers	0.689534	http://screencrush.com/the-wrap-up-minions-merry-christmas/	http://screencrush.com/the-wrap-up-minions-merry-christmas/	Sovrn
design	0.461604	http://seekatesew.com/ruffles-2012-guest-me-sew-crazy/	http://seekatesew.com/ruffles-2012-guest-me-sew-crazy/	Sovrn
olympics	0.558404	http://sportschatplace.com/nba-picks/2014/12/03/brooklyn-nets-vs-san-antonio-spurs-12/3/14-nba-pick-odds-and-prediction	http://sportschatplace.com/nba-picks/2014/12/03/brooklyn-nets-vs-san-antonio-spurs-12/3/14-nba-pick-odds-and-prediction	Sovrn
apple	0.523643	http://sportschatplace.com/soccer-picks/2014/12/03/everton-vs-hull-city-12/03/2014-premier-league-preview-odds-and-prediction	http://sportschatplace.com/soccer-picks/2014/12/03/everton-vs-hull-city-12/03/2014-premier-league-preview-odds-and-prediction	Sovrn
social-networking	0.718398	http://sportspyder.com/sources/17723/news	http://sportspyder.com/sources/17723/news	Sovrn
home	0.598162	http://starcasm.net/archives/20295	http://starcasm.net/archives/20295	Sovrn
photography	0.503405	http://starcasm.net/archives/category/celebrities/anne-stringfield	http://starcasm.net/archives/category/celebrities/anne-stringfield	Sovrn
home	0.497595	http://topthistopthat.blogspot.com/2014/12/holiday-table-ideas-and-giveaway.html	http://topthistopthat.blogspot.com/2014/12/holiday-table-ideas-and-giveaway.html	Sovrn
superheroes	0.636608	http://warframe.wikia.com/wiki/Mods_2.0	http://warframe.wikia.com/wiki/Mods_2.0	Sovrn
news-media	0.407059	http://wordlesstech.com/2014/12/03/bmw-will-offer-plug-hybrid-models/	http://wordlesstech.com/2014/12/03/bmw-will-offer-plug-hybrid-models/	Sovrn
healthy-living	0.895782	http://worldtruth.tv/2014/12/page/2/	http://worldtruth.tv/2014/12/page/2/	Sovrn
recreation	0.84486	http://www.dailymail.co.uk/tvshowbiz/article-2858134/Candice-Swanepoel-swaps-racy-black-lingerie-golden-number-Victoria-s-Secret-fashion-show.html	http://dailymail.co.uk/tvshowbiz/article-2858134/Candice-Swanepoel-swaps-racy-black-lingerie-golden-number-Victoria-s-Secret-fashion-show.html	Sovrn
tv-dramas	0.538248	http://411mania.com/movies/411-movies-roundtable-april-2009/	http://411mania.com/movies/411-movies-roundtable-april-2009/	Sovrn
cooking-entertaining	0.67323	http://all-that-is-interesting.com/3d-printing	http://all-that-is-interesting.com/3d-printing	Sovrn
movies	0.771568	http://all-that-is-interesting.com/love-week-volume-lxxiv	http://all-that-is-interesting.com/love-week-volume-lxxiv	Sovrn
basketball	0.412443	http://all-that-is-interesting.com/love-week-volume-lxxvii	http://all-that-is-interesting.com/love-week-volume-lxxvii	Sovrn
u-s-states	0.490917	http://izismile.com/2009/12/15/iron_man_from_mark_ho_34_pics-34.html	http://izismile.com/2009/12/15/iron_man_from_mark_ho_34_pics-34.html	Sovrn
tv-dramas	0.573609	http://letras.mus.br/menor-do-chapa/	http://letras.mus.br/menor-do-chapa/	Sovrn
oscars	0.497368	http://necolebitchie.com/2011/03/fergie-celebrates-her-35th-birthday/	http://necolebitchie.com/2011/03/fergie-celebrates-her-35th-birthday/	Sovrn
personal-relationships	0.718398	http://sportspyder.com/teams/cleveland-browns/articles/13429170	http://sportspyder.com/teams/cleveland-browns/articles/13429170	Sovrn
apple	0.523643	http://sportspyder.com/teams/cleveland-browns/articles/13429170	http://sportspyder.com/teams/cleveland-browns/articles/13429170	Sovrn
fashion	0.705918	http://starcasm.net/archives/47454	http://starcasm.net/archives/47454	Sovrn
home	0.682448	http://all-that-is-interesting.com/7-bizarre-cultural-practices/3	http://all-that-is-interesting.com/7-bizarre-cultural-practices/3	Sovrn
humanities	0.514311	http://all-that-is-interesting.com/influential-photographs	http://all-that-is-interesting.com/influential-photographs	Sovrn
society	0.644709	http://all-that-is-interesting.com/post/5692281236/interesting-origins-of-7-common-english-idioms	http://all-that-is-interesting.com/post/5692281236/interesting-origins-of-7-common-english-idioms	Sovrn
home	0.828325	http://all-that-is-interesting.com/post/5692281236/interesting-origins-of-7-common-english-idioms/3	http://all-that-is-interesting.com/post/5692281236/interesting-origins-of-7-common-english-idioms/3	Sovrn
celebrities	0.737491	http://necolebitchie.com/2010/08/quick-flicks-teairra-mari-natalie-nunn-shopping/teairra-mari-15/	http://necolebitchie.com/2010/08/quick-flicks-teairra-mari-natalie-nunn-shopping/teairra-mari-15/	Sovrn
art	0.519713	http://3boysandadog.com/2013/12/christmas-cookie-exchange-ideas/	http://3boysandadog.com/2013/12/christmas-cookie-exchange-ideas/	Sovrn
comic-books	0.556966	http://411mania.com/music/tenacious-d-the-complete-masterworks-2-dvd-review/	http://411mania.com/music/tenacious-d-the-complete-masterworks-2-dvd-review/	Sovrn
microsoft	0.406864	http://accidentalepicurean.com/2009/12/iggys-singapore-best-restaurant-in-singapore/	http://accidentalepicurean.com/2009/12/iggys-singapore-best-restaurant-in-singapore/	Sovrn
health	0.442917	http://acultivatednest.com/2014/01/10-homemade-birdseed-feeders/	http://acultivatednest.com/2014/01/10-homemade-birdseed-feeders/	Sovrn
philosophy-religion	0.459351	http://all-that-is-interesting.com/1960s-egypt	http://all-that-is-interesting.com/1960s-egypt	Sovrn
recreation	0.475028	http://all-that-is-interesting.com/beard-and-moustache-championships	http://all-that-is-interesting.com/beard-and-moustache-championships	Sovrn
holidays	0.444226	http://amomwithalessonplan.com/lesson-plans/christmas/	http://amomwithalessonplan.com/lesson-plans/christmas/	Sovrn
pregnancy-early-childhood	0.525497	http://ashleemarie.com/airplane-baby-shower-boarding-pass-invitations/	http://ashleemarie.com/airplane-baby-shower-boarding-pass-invitations/	Sovrn
entertaining	0.416002	http://ashleemarie.com/disney-frozen-movie-treats/	http://ashleemarie.com/disney-frozen-movie-treats/	Sovrn
people	0.582151	http://badoo.com/fr/0419315446/	NULLfr/0419315446/	Sovrn
fruits-vegetables	0.812016	http://beyondfrosting.com/2014/02/06/strawberry-red-velvet-waffle-parfaits/	http://beyondfrosting.com/2014/02/06/strawberry-red-velvet-waffle-parfaits/	Sovrn
breakfast	0.67946	http://beyondfrosting.com/2014/02/06/strawberry-red-velvet-waffle-parfaits/	http://beyondfrosting.com/2014/02/06/strawberry-red-velvet-waffle-parfaits/	Sovrn
fruit	0.657447	http://beyondfrosting.com/2014/10/16/sweet-potato-ice-cream/	http://beyondfrosting.com/2014/10/16/sweet-potato-ice-cream/	Sovrn
condiments	0.597321	http://blommi.com/candy-cane-marshmallows-hot-cocoa/	http://blommi.com/candy-cane-marshmallows-hot-cocoa/	Sovrn
foods	0.958365	http://blommi.com/cheddar-onion-hash-brown-cups/	http://blommi.com/cheddar-onion-hash-brown-cups/	Sovrn
back-to-school	0.771788	http://centurylink.net/news/read/article/the_associated_press-2_school_buses_collide_in_tennessee_20_hurt-ap	http://centurylink.net/news/read/article/the_associated_press-2_school_buses_collide_in_tennessee_20_hurt-ap	Sovrn
u-s-cities	0.532993	http://centurylink.net/news/read/article/the_associated_press-2_school_buses_collide_in_tennessee_20_hurt-ap	http://centurylink.net/news/read/article/the_associated_press-2_school_buses_collide_in_tennessee_20_hurt-ap	Sovrn
recreation	0.998056	http://centurylink.net/news/read/category/general/article/the_associated_press-downpours_fall_for_hours_on_thirsty_california-ap	http://centurylink.net/news/read/category/general/article/the_associated_press-downpours_fall_for_hours_on_thirsty_california-ap	Sovrn
home	0.937089	http://discovermagazine.com/2007/dec/hans-rosling	http://discovermagazine.com/2007/dec/hans-rosling	Sovrn
restaurants-coffee-tea	0.822731	http://dontwastethecrumbs.com/2012/05/yummy-recipe-tiramisu/	http://dontwastethecrumbs.com/2012/05/yummy-recipe-tiramisu/	Sovrn
holidays	0.53711	http://dontwastethecrumbs.com/2012/05/yummy-recipe-tiramisu/	http://dontwastethecrumbs.com/2012/05/yummy-recipe-tiramisu/	Sovrn
holidays	0.889536	http://dontwastethecrumbs.com/2012/10/pumpkin-week-creamers-smoothies-and-drinks-for-all-ages/	http://dontwastethecrumbs.com/2012/10/pumpkin-week-creamers-smoothies-and-drinks-for-all-ages/	Sovrn
desserts	0.621628	http://dontwastethecrumbs.com/2012/10/pumpkin-week-creamers-smoothies-and-drinks-for-all-ages/	http://dontwastethecrumbs.com/2012/10/pumpkin-week-creamers-smoothies-and-drinks-for-all-ages/	Sovrn
health	0.872683	http://eatdrinkpaleo.com.au/paleo-carrot-cake-larabars-recipe/	http://eatdrinkpaleo.com.au/paleo-carrot-cake-larabars-recipe/	Sovrn
finance	0.540508	http://fantasyteamadvice.com/match-ups-matter-projections-week-14-wrs/	http://fantasyteamadvice.com/match-ups-matter-projections-week-14-wrs/	Sovrn
back-to-school	0.646627	http://finalfantasy.wikia.com/wiki/Walkthrough:Final_Fantasy_VIII/SetzerLeonhart/Part_11	http://finalfantasy.wikia.com/wiki/Walkthrough:Final_Fantasy_VIII/SetzerLeonhart/Part_11	Sovrn
travel	0.470997	http://footballscoop.com/tag/justin-stepp/	http://footballscoop.com/tag/justin-stepp/	Sovrn
manufacturing-engineering	0.447286	http://funnyjunk.com/It+happened/funny-pictures/5375715/	http://funnyjunk.com/It+happened/funny-pictures/5375715/	Sovrn
technology-companies	0.459048	http://funnyjunk.com/Just+kidding/funny-pictures/5375701/	http://funnyjunk.com/Just+kidding/funny-pictures/5375701/	Sovrn
kitchen-bath-laundry	0.464186	http://kidsactivitiesblog.com/16074/homemade-cards-crumple-art/crumple-art	http://kidsactivitiesblog.com/16074/homemade-cards-crumple-art/crumple-art	Sovrn
art	0.410104	http://kidsactivitiesblog.com/22383/christmas-art/christmas-art-activity	http://kidsactivitiesblog.com/22383/christmas-art/christmas-art-activity	Sovrn
philosophy-religion	0.538259	http://newsbusters.org/blogs/scott-whitlock/2014/12/02/liberal-malcontent-rosie-odonnell-exit-view-soon	http://newsbusters.org/blogs/scott-whitlock/2014/12/02/liberal-malcontent-rosie-odonnell-exit-view-soon	Sovrn
business	0.465041	http://organizingmadefun.blogspot.com/2010/12/christmas-gift-organizingof-sorts.html	http://organizingmadefun.blogspot.com/2010/12/christmas-gift-organizingof-sorts.html	Sovrn
people	0.590157	http://photographyisnotacrime.com/2014/12/obama-calls-50000-body-cams/	http://photographyisnotacrime.com/2014/12/obama-calls-50000-body-cams/	Sovrn
finance	0.545804	http://simoneskitchen.nl/category/recepten/bijgerecht/	http://simoneskitchen.nl/category/recepten/bijgerecht/	Sovrn
california	0.44419	http://simpsons.wikia.com/wiki/Fit_Fat_Tony	http://simpsons.wikia.com/wiki/Fit_Fat_Tony	Sovrn
action-movies	0.57548	http://starcasm.net/archives/167629	http://starcasm.net/archives/167629	Sovrn
home	0.519789	http://starcasm.net/archives/18982	http://starcasm.net/archives/18982	Sovrn
natural-foods	0.727865	http://tideandthyme.com/shrimp-with-spicy-garlic-sauce/	http://tideandthyme.com/shrimp-with-spicy-garlic-sauce/	Sovrn
beverages	0.50403	http://411mania.com/politics/the-individualist-colbert-vs-bush/	http://411mania.com/politics/the-individualist-colbert-vs-bush/	Sovrn
celebrities	0.599577	http://411mania.com/wrestling/411s-wwf-sunday-night-heat-report-9-10-00/	http://411mania.com/wrestling/411s-wwf-sunday-night-heat-report-9-10-00/	Sovrn
colleges-universities	0.547273	http://acultivatednest.com/2013/11/a-homemade-christmas-gifts-you-can-make-1/	http://acultivatednest.com/2013/11/a-homemade-christmas-gifts-you-can-make-1/	Sovrn
holidays	0.658616	http://acultivatednest.com/2013/11/diy-saturday-diy-twine-star/	http://acultivatednest.com/2013/11/diy-saturday-diy-twine-star/	Sovrn
tv	0.466346	http://badoo.com/fr/0376022252/	NULLfr/0376022252/	Sovrn
technology-companies	0.467502	http://badoo.com/fr/0414973513/	NULLfr/0414973513/	Sovrn
tv-shows	0.569351	http://ifitshipitshere.blogspot.com/2013/01/huge-modern-athens-home-with-squash.html	http://ifitshipitshere.blogspot.com/2013/01/huge-modern-athens-home-with-squash.html	Sovrn
storage	0.491136	http://letras.mus.br/gabriel-pensador/1451216/	http://letras.mus.br/gabriel-pensador/1451216/	Sovrn
recreation	0.635926	http://newsbusters.org/blogs/joseph-rossell/2014/12/02/alternet-cruz-courts-pro-israel-extremists-radical-liberal-donors-no	http://newsbusters.org/blogs/joseph-rossell/2014/12/02/alternet-cruz-courts-pro-israel-extremists-radical-liberal-donors-no	Sovrn
actresses	0.685107	http://necolebitchie.com/2011/11/kelly-rowland-wants-to-reunite-with-father-on-christmas-after-20-years-apart/	http://necolebitchie.com/2011/11/kelly-rowland-wants-to-reunite-with-father-on-christmas-after-20-years-apart/	Sovrn
society	0.477131	http://all-that-is-interesting.com/love-week-volume-lxii	http://all-that-is-interesting.com/love-week-volume-lxii	Sovrn
appliances	0.735581	http://amandascookin.com/2013/01/slow-cooker-barbecued-country-style-ribs.html	http://amandascookin.com/2013/01/slow-cooker-barbecued-country-style-ribs.html	Sovrn
fruit	0.42375	http://amyshealthybaking.com/blog/2012/10/12/spicy-steak-sandwiches/	http://amyshealthybaking.com/blog/2012/10/12/spicy-steak-sandwiches/	Sovrn
technology	0.844513	http://badoo.com/fr/0430005331/	NULLfr/0430005331/	Sovrn
condiments	0.872773	http://cookiemonstercooking.com/2013/05/31/strawberry-pistachio-thumbprint-cookies/	http://cookiemonstercooking.com/2013/05/31/strawberry-pistachio-thumbprint-cookies/	Sovrn
visual-arts	0.65055	http://digitalsynopsis.com/advertising/copywriters-infographic-funny/	http://digitalsynopsis.com/advertising/copywriters-infographic-funny/	Sovrn
technology-companies	0.788644	http://funnyjunk.com/Retro+montage+parody/youtube/5375741/	http://funnyjunk.com/Retro+montage+parody/youtube/5375741/	Sovrn
technology-companies	0.608443	http://lafayettemugshots.com/mug/eric-smith	http://lafayettemugshots.com/mug/eric-smith	Sovrn
travel	0.859326	http://sportspyder.com/players/11642-desmond-bryant/news	http://sportspyder.com/players/11642-desmond-bryant/news	Sovrn
tv	0.652734	http://sugoits.info/momo-love-episode-13/7/	http://sugoits.info/momo-love-episode-13/7/	Sovrn
recreation	0.820368	http://the-toast.net/2014/07/28/swimwear-some-guidelines/	http://the-toast.net/2014/07/28/swimwear-some-guidelines/	Sovrn
toys-games	0.567703	http://totalfratmove.com/5-things-that-will-happen-during-your-first-postgrad-gameday-weekend/	http://totalfratmove.com/5-things-that-will-happen-during-your-first-postgrad-gameday-weekend/	Sovrn
industries	0.458946	http://totalfratmove.com/5-things-that-will-happen-during-your-first-postgrad-gameday-weekend/	http://totalfratmove.com/5-things-that-will-happen-during-your-first-postgrad-gameday-weekend/	Sovrn
